"id","time","St","curve"
1,0,1,1
2,0.0181818181818182,1,1
3,0.0363636363636364,0.994117647058823,1
4,0.0727272727272727,0.994117647058823,1
5,0.0909090909090909,0.991176470588235,1
6,0.109090909090909,0.991176470588235,1
7,0.127272727272727,0.988235294117647,1
8,0.127272727272727,0.988235294117647,1
9,0.145454545454545,0.970588235294118,1
10,0.181818181818182,0.970588235294118,1
11,0.2,0.964705882352941,1
12,0.363636363636364,0.964705882352941,1
13,0.381818181818182,0.958823529411765,1
14,0.381818181818182,0.958823529411765,1
15,0.4,0.955882352941176,1
16,0.454545454545455,0.955882352941176,1
17,0.472727272727273,0.952941176470588,1
18,0.490909090909091,0.952941176470588,1
19,0.509090909090909,0.947058823529412,1
20,0.545454545454545,0.947058823529412,1
21,0.563636363636364,0.944117647058824,1
22,0.563636363636364,0.944117647058824,1
23,0.581818181818182,0.941176470588235,1
24,0.581818181818182,0.941176470588235,1
25,0.6,0.938235294117647,1
26,0.6,0.938235294117647,1
27,0.618181818181818,0.935294117647059,1
28,0.654545454545455,0.935294117647059,1
29,0.672727272727273,0.929411764705882,1
30,0.672727272727273,0.929411764705882,1
31,0.690909090909091,0.926470588235294,1
32,0.836363636363636,0.926470588235294,1
33,0.854545454545454,0.920588235294118,1
34,0.909090909090909,0.920588235294118,1
35,0.927272727272727,0.917647058823529,1
36,0.945454545454545,0.917647058823529,1
37,0.963636363636364,0.911764705882353,1
38,1.01818181818182,0.911764705882353,1
39,1.03636363636364,0.905882352941176,1
40,1.03636363636364,0.905882352941176,1
41,1.05454545454545,0.902941176470588,1
42,1.07272727272727,0.902941176470588,1
43,1.09090909090909,0.9,1
44,1.14545454545455,0.9,1
45,1.16363636363636,0.897058823529412,1
46,1.21818181818182,0.897058823529412,1
47,1.23636363636364,0.894117647058823,1
48,1.25454545454545,0.894117647058823,1
49,1.27272727272727,0.891176470588235,1
50,1.27272727272727,0.891176470588235,1
51,1.29090909090909,0.888235294117647,1
52,1.29090909090909,0.888235294117647,1
53,1.30909090909091,0.885294117647059,1
54,1.30909090909091,0.885294117647059,1
55,1.32727272727273,0.88235294117647,1
56,1.32727272727273,0.88235294117647,1
57,1.34545454545455,0.879411764705882,1
58,1.34545454545455,0.879411764705882,1
59,1.36363636363636,0.873529411764706,1
60,1.36363636363636,0.873529411764706,1
61,1.38181818181818,0.870588235294118,1
62,1.38181818181818,0.870588235294118,1
63,1.4,0.867647058823529,1
64,1.43636363636364,0.867647058823529,1
65,1.45454545454545,0.864705882352941,1
66,1.47272727272727,0.864705882352941,1
67,1.49090909090909,0.861764705882353,1
68,1.50909090909091,0.861764705882353,1
69,1.52727272727273,0.858823529411765,1
70,1.54545454545455,0.858823529411765,1
71,1.56363636363636,0.855882352941176,1
72,1.56363636363636,0.855882352941176,1
73,1.58181818181818,0.852941176470588,1
74,1.58181818181818,0.852941176470588,1
75,1.6,0.847058823529412,1
76,1.61818181818182,0.847058823529412,1
77,1.63636363636364,0.844117647058824,1
78,1.63636363636364,0.844117647058824,1
79,1.65454545454545,0.841176470588235,1
80,1.69090909090909,0.841176470588235,1
81,1.70909090909091,0.838235294117647,1
82,1.70909090909091,0.838235294117647,1
83,1.72727272727273,0.835294117647059,1
84,1.74545454545455,0.835294117647059,1
85,1.76363636363636,0.829411764705882,1
86,1.76363636363636,0.829411764705882,1
87,1.78181818181818,0.826470588235294,1
88,1.78181818181818,0.826470588235294,1
89,1.8,0.823529411764706,1
90,1.8,0.823529411764706,1
91,1.81818181818182,0.820588235294118,1
92,1.81818181818182,0.820588235294118,1
93,1.83636363636364,0.817647058823529,1
94,1.83636363636364,0.817647058823529,1
95,1.85454545454545,0.814705882352941,1
96,1.85454545454545,0.814705882352941,1
97,1.87272727272727,0.811764705882353,1
98,1.90909090909091,0.811764705882353,1
99,1.92727272727273,0.808823529411765,1
100,1.92727272727273,0.808823529411765,1
101,1.94545454545455,0.805882352941176,1
102,1.94545454545455,0.805882352941176,1
103,1.96363636363636,0.802941176470588,1
104,1.96363636363636,0.802941176470588,1
105,1.98181818181818,0.797058823529412,1
106,1.98181818181818,0.797058823529412,1
107,2,0.794117647058823,1
108,2,0.794117647058823,1
109,2.01818181818182,0.791176470588235,1
110,2.01818181818182,0.791176470588235,1
111,2.03636363636364,0.788235294117647,1
112,2.03636363636364,0.788235294117647,1
113,2.05454545454545,0.785294117647059,1
114,2.05454545454545,0.785294117647059,1
115,2.07272727272727,0.782352941176471,1
116,2.07272727272727,0.782352941176471,1
117,2.09090909090909,0.779411764705882,1
118,2.12727272727273,0.779411764705882,1
119,2.14545454545455,0.776470588235294,1
120,2.14545454545455,0.776470588235294,1
121,2.16363636363636,0.773529411764706,1
122,2.18181818181818,0.773529411764706,1
123,2.2,0.770588235294118,1
124,2.21818181818182,0.770588235294118,1
125,2.23636363636364,0.767647058823529,1
126,2.23636363636364,0.767647058823529,1
127,2.25454545454545,0.764705882352941,1
128,2.25454545454545,0.764705882352941,1
129,2.27272727272727,0.761764705882353,1
130,2.30909090909091,0.761764705882353,1
131,2.32727272727273,0.758823529411765,1
132,2.32727272727273,0.758823529411765,1
133,2.34545454545455,0.755882352941176,1
134,2.38181818181818,0.755882352941176,1
135,2.4,0.75,1
136,2.4,0.75,1
137,2.41818181818182,0.747058823529412,1
138,2.41818181818182,0.747058823529412,1
139,2.43636363636364,0.738235294117647,1
140,2.45454545454545,0.738235294117647,1
141,2.47272727272727,0.735294117647059,1
142,2.47272727272727,0.735294117647059,1
143,2.49090909090909,0.73235294117647,1
144,2.49090909090909,0.73235294117647,1
145,2.50909090909091,0.729411764705882,1
146,2.52727272727273,0.729411764705882,1
147,2.54545454545455,0.726470588235294,1
148,2.54545454545455,0.726470588235294,1
149,2.56363636363636,0.723529411764706,1
150,2.58181818181818,0.723529411764706,1
151,2.6,0.720588235294118,1
152,2.61818181818182,0.720588235294118,1
153,2.63636363636364,0.717647058823529,1
154,2.63636363636364,0.717647058823529,1
155,2.65454545454545,0.714705882352941,1
156,2.67272727272727,0.714705882352941,1
157,2.69090909090909,0.711764705882353,1
158,2.69090909090909,0.711764705882353,1
159,2.70909090909091,0.708823529411765,1
160,2.70909090909091,0.708823529411765,1
161,2.72727272727273,0.705882352941176,1
162,2.74545454545455,0.705882352941176,1
163,2.76363636363636,0.702941176470588,1
164,2.76363636363636,0.702941176470588,1
165,2.78181818181818,0.7,1
166,2.78181818181818,0.7,1
167,2.8,0.697058823529412,1
168,2.8,0.697058823529412,1
169,2.81818181818182,0.694117647058824,1
170,2.81818181818182,0.694117647058824,1
171,2.83636363636364,0.688235294117647,1
172,2.83636363636364,0.688235294117647,1
173,2.85454545454545,0.685294117647059,1
174,2.85454545454545,0.685294117647059,1
175,2.87272727272727,0.673529411764706,1
176,2.87272727272727,0.673529411764706,1
177,2.89090909090909,0.664705882352941,1
178,2.89090909090909,0.664705882352941,1
179,2.90909090909091,0.655882352941176,1
180,2.90909090909091,0.655882352941176,1
181,2.92727272727273,0.652941176470588,1
182,2.92727272727273,0.652941176470588,1
183,2.94545454545455,0.65,1
184,2.94545454545455,0.65,1
185,2.96363636363636,0.647058823529412,1
186,2.96363636363636,0.647058823529412,1
187,2.98181818181818,0.644117647058823,1
188,2.98181818181818,0.644117647058823,1
189,3,0.641176470588235,1
190,3,0.641176470588235,1
191,3.01818181818182,0.638235294117647,1
192,3.03636363636364,0.638235294117647,1
193,3.05454545454545,0.635294117647059,1
194,3.05454545454545,0.635294117647059,1
195,3.07272727272727,0.63235294117647,1
196,3.09090909090909,0.63235294117647,1
197,3.10909090909091,0.629411764705882,1
198,3.10909090909091,0.629411764705882,1
199,3.12727272727273,0.626470588235294,1
200,3.12727272727273,0.626470588235294,1
201,3.14545454545455,0.623529411764706,1
202,3.14545454545455,0.623529411764706,1
203,3.16363636363636,0.620588235294118,1
204,3.18181818181818,0.620588235294118,1
205,3.2,0.617647058823529,1
206,3.23636363636364,0.617647058823529,1
207,3.25454545454545,0.614705882352941,1
208,3.27272727272727,0.614705882352941,1
209,3.29090909090909,0.611764705882353,1
210,3.30909090909091,0.611764705882353,1
211,3.32727272727273,0.608823529411765,1
212,3.32727272727273,0.608823529411765,1
213,3.34545454545455,0.605882352941176,1
214,3.34545454545455,0.605882352941176,1
215,3.36363636363636,0.602941176470588,1
216,3.36363636363636,0.602941176470588,1
217,3.38181818181818,0.6,1
218,3.38181818181818,0.6,1
219,3.4,0.597058823529412,1
220,3.4,0.597058823529412,1
221,3.41818181818182,0.594117647058824,1
222,3.41818181818182,0.594117647058824,1
223,3.43636363636364,0.591176470588235,1
224,3.43636363636364,0.591176470588235,1
225,3.45454545454545,0.588235294117647,1
226,3.52727272727273,0.588235294117647,1
227,3.54545454545455,0.585294117647059,1
228,3.54545454545455,0.585294117647059,1
229,3.56363636363636,0.58235294117647,1
230,3.6,0.58235294117647,1
231,3.61818181818182,0.579411764705882,1
232,3.61818181818182,0.579411764705882,1
233,3.63636363636364,0.576470588235294,1
234,3.65454545454545,0.576470588235294,1
235,3.67272727272727,0.573529411764706,1
236,3.69090909090909,0.573529411764706,1
237,3.70909090909091,0.567647058823529,1
238,3.72727272727273,0.567647058823529,1
239,3.74545454545455,0.564705882352941,1
240,3.74545454545455,0.564705882352941,1
241,3.76363636363636,0.561764705882353,1
242,3.76363636363636,0.561764705882353,1
243,3.78181818181818,0.558823529411765,1
244,3.78181818181818,0.558823529411765,1
245,3.8,0.555882352941176,1
246,3.83636363636364,0.555882352941176,1
247,3.85454545454545,0.552941176470588,1
248,3.85454545454545,0.552941176470588,1
249,3.87272727272727,0.55,1
250,3.87272727272727,0.55,1
251,3.89090909090909,0.547058823529412,1
252,3.89090909090909,0.547058823529412,1
253,3.90909090909091,0.544117647058823,1
254,3.90909090909091,0.544117647058823,1
255,3.92727272727273,0.541176470588235,1
256,3.94545454545455,0.541176470588235,1
257,3.96363636363636,0.535294117647059,1
258,3.98181818181818,0.535294117647059,1
259,4,0.529411764705882,1
260,4,0.529411764705882,1
261,4.01818181818182,0.526470588235294,1
262,4.01818181818182,0.526470588235294,1
263,4.03636363636364,0.523529411764706,1
264,4.03636363636364,0.523529411764706,1
265,4.05454545454545,0.520588235294118,1
266,4.05454545454545,0.520588235294118,1
267,4.07272727272727,0.517647058823529,1
268,4.07272727272727,0.517647058823529,1
269,4.09090909090909,0.514705882352941,1
270,4.09090909090909,0.514705882352941,1
271,4.10909090909091,0.511764705882353,1
272,4.10909090909091,0.511764705882353,1
273,4.12727272727273,0.508823529411765,1
274,4.12727272727273,0.508823529411765,1
275,4.14545454545455,0.505882352941176,1
276,4.14545454545455,0.505882352941176,1
277,4.16363636363636,0.502941176470588,1
278,4.16363636363636,0.502941176470588,1
279,4.18181818181818,0.5,1
280,4.2,0.5,1
281,4.21818181818182,0.497058823529412,1
282,4.21818181818182,0.497058823529412,1
283,4.23636363636364,0.494117647058823,1
284,4.23636363636364,0.494117647058823,1
285,4.25454545454545,0.491176470588235,1
286,4.25454545454545,0.491176470588235,1
287,4.27272727272727,0.488235294117647,1
288,4.27272727272727,0.488235294117647,1
289,4.29090909090909,0.485294117647059,1
290,4.29090909090909,0.485294117647059,1
291,4.30909090909091,0.482352941176471,1
292,4.30909090909091,0.482352941176471,1
293,4.32727272727273,0.479411764705882,1
294,4.32727272727273,0.479411764705882,1
295,4.34545454545455,0.473529411764706,1
296,4.36363636363636,0.473529411764706,1
297,4.38181818181818,0.470588235294118,1
298,4.43636363636364,0.470588235294118,1
299,4.45454545454545,0.467647058823529,1
300,4.45454545454545,0.467647058823529,1
301,4.47272727272727,0.464705882352941,1
302,4.50909090909091,0.464705882352941,1
303,4.52727272727273,0.461764705882353,1
304,4.52727272727273,0.461764705882353,1
305,4.54545454545454,0.458823529411765,1
306,4.56363636363636,0.458823529411765,1
307,4.58181818181818,0.455882352941176,1
308,4.58181818181818,0.455882352941176,1
309,4.6,0.452941176470588,1
310,4.6,0.452941176470588,1
311,4.61818181818182,0.45,1
312,4.61818181818182,0.45,1
313,4.63636363636364,0.447058823529412,1
314,4.67272727272727,0.447058823529412,1
315,4.69090909090909,0.444117647058824,1
316,4.78181818181818,0.444117647058824,1
317,4.8,0.441176470588235,1
318,4.8,0.441176470588235,1
319,4.81818181818182,0.438235294117647,1
320,4.85454545454545,0.438235294117647,1
321,4.87272727272727,0.435294117647059,1
322,4.87272727272727,0.435294117647059,1
323,4.89090909090909,0.432352941176471,1
324,4.90909090909091,0.432352941176471,1
325,4.92727272727273,0.429411764705882,1
326,4.92727272727273,0.429411764705882,1
327,4.94545454545455,0.426470588235294,1
328,4.96363636363636,0.426470588235294,1
329,4.98181818181818,0.420588235294118,1
330,4.98181818181818,0.420588235294118,1
331,5,0.414705882352941,1
332,5,0.414705882352941,1
333,5.01818181818182,0.408823529411765,1
334,5.01818181818182,0.408823529411765,1
335,5.03636363636364,0.405882352941176,1
336,5.03636363636364,0.405882352941176,1
337,5.05454545454545,0.402941176470588,1
338,5.05454545454545,0.402941176470588,1
339,5.07272727272727,0.4,1
340,5.07272727272727,0.4,1
341,5.09090909090909,0.394117647058823,1
342,5.10909090909091,0.394117647058823,1
343,5.12727272727273,0.388235294117647,1
344,5.12727272727273,0.388235294117647,1
345,5.14545454545455,0.385294117647059,1
346,5.16363636363636,0.385294117647059,1
347,5.18181818181818,0.382352941176471,1
348,5.18181818181818,0.382352941176471,1
349,5.2,0.379411764705882,1
350,5.21818181818182,0.379411764705882,1
351,5.23636363636364,0.376470588235294,1
352,5.23636363636364,0.376470588235294,1
353,5.25454545454545,0.373529411764706,1
354,5.32727272727273,0.373529411764706,1
355,5.34545454545454,0.367647058823529,1
356,5.36363636363636,0.367647058823529,1
357,5.38181818181818,0.364705882352941,1
358,5.38181818181818,0.364705882352941,1
359,5.4,0.361764705882353,1
360,5.4,0.361764705882353,1
361,5.41818181818182,0.358823529411765,1
362,5.41818181818182,0.358823529411765,1
363,5.43636363636364,0.355882352941176,1
364,5.43636363636364,0.355882352941176,1
365,5.45454545454545,0.352941176470588,1
366,5.47272727272727,0.352941176470588,1
367,5.49090909090909,0.35,1
368,5.49090909090909,0.35,1
369,5.50909090909091,0.347058823529412,1
370,5.56363636363636,0.347058823529412,1
371,5.58181818181818,0.344117647058823,1
372,5.61818181818182,0.344117647058823,1
373,5.63636363636364,0.341176470588235,1
374,5.63636363636364,0.341176470588235,1
375,5.65454545454545,0.338235294117647,1
376,5.65454545454545,0.338235294117647,1
377,5.67272727272727,0.335294117647059,1
378,5.67272727272727,0.335294117647059,1
379,5.69090909090909,0.329411764705882,1
380,5.74545454545455,0.329411764705882,1
381,5.76363636363636,0.326470588235294,1
382,5.8,0.326470588235294,1
383,5.81818181818182,0.323529411764706,1
384,5.83636363636364,0.323529411764706,1
385,5.85454545454545,0.320588235294118,1
386,5.85454545454545,0.320588235294118,1
387,5.87272727272727,0.317647058823529,1
388,5.87272727272727,0.317647058823529,1
389,5.89090909090909,0.314705882352941,1
390,5.89090909090909,0.314705882352941,1
391,5.90909090909091,0.311764705882353,1
392,5.90909090909091,0.311764705882353,1
393,5.92727272727273,0.305882352941176,1
394,5.98181818181818,0.305882352941176,1
395,6,0.302941176470588,1
396,6.03636363636364,0.302941176470588,1
397,6.05454545454545,0.3,1
398,6.09090909090909,0.3,1
399,6.10909090909091,0.294117647058823,1
400,6.12727272727273,0.294117647058823,1
401,6.14545454545455,0.291176470588235,1
402,6.16363636363636,0.291176470588235,1
403,6.18181818181818,0.288235294117647,1
404,6.18181818181818,0.288235294117647,1
405,6.2,0.285294117647059,1
406,6.27272727272727,0.285294117647059,1
407,6.29090909090909,0.28235294117647,1
408,7,0.28235294117647,1
409,7.01818181818182,0.279411764705882,1
410,7.01818181818182,0.279411764705882,1
411,7.03636363636364,0.276470588235294,1
412,7.05454545454545,0.276470588235294,1
413,7.07272727272727,0.270588235294118,1
414,7.09090909090909,0.270588235294118,1
415,7.10909090909091,0.267647058823529,1
416,7.27272727272727,0.267647058823529,1
417,7.29090909090909,0.264705882352941,1
418,7.30909090909091,0.264705882352941,1
419,7.32727272727273,0.261764705882353,1
420,7.36363636363636,0.261764705882353,1
421,7.38181818181818,0.255882352941176,1
422,7.41818181818182,0.255882352941176,1
423,7.43636363636364,0.25,1
424,7.43636363636364,0.25,1
425,7.45454545454545,0.244117647058823,1
426,7.45454545454545,0.244117647058823,1
427,7.47272727272727,0.241176470588235,1
428,7.47272727272727,0.241176470588235,1
429,7.49090909090909,0.235294117647059,1
430,7.50909090909091,0.235294117647059,1
431,7.52727272727273,0.226470588235294,1
432,7.54545454545454,0.226470588235294,1
433,7.56363636363636,0.223529411764706,1
434,7.61818181818182,0.223529411764706,1
435,7.63636363636364,0.220588235294118,1
436,7.67272727272727,0.220588235294118,1
437,7.69090909090909,0.214705882352941,1
438,7.69090909090909,0.214705882352941,1
439,7.70909090909091,0.211764705882353,1
440,7.98181818181818,0.211764705882353,1
441,8,0.208823529411765,1
442,8,0.208823529411765,1
443,8.01818181818182,0.205882352941176,1
444,8.05454545454545,0.205882352941176,1
445,8.07272727272727,0.202941176470588,1
446,8.12727272727273,0.202941176470588,1
447,8.14545454545454,0.2,1
448,8.14545454545454,0.2,1
449,8.16363636363636,0.197058823529412,1
450,8.16363636363636,0.197058823529412,1
451,8.18181818181818,0.194117647058823,1
452,8.21818181818182,0.194117647058823,1
453,8.23636363636364,0.191176470588235,1
454,8.29090909090909,0.191176470588235,1
455,8.30909090909091,0.188235294117647,1
456,8.30909090909091,0.188235294117647,1
457,8.32727272727273,0.185294117647059,1
458,8.32727272727273,0.185294117647059,1
459,8.34545454545455,0.182352941176471,1
460,8.36363636363636,0.182352941176471,1
461,8.38181818181818,0.179411764705882,1
462,8.4,0.179411764705882,1
463,8.41818181818182,0.173529411764706,1
464,9.67272727272727,0.173529411764706,1
465,9.69090909090909,0.152941176470588,1
466,9.69090909090909,0.152941176470588,1
467,9.70909090909091,0.147058823529412,1
468,9.72727272727273,0.147058823529412,1
469,9.74545454545454,0.144117647058823,1
470,9.76363636363636,0.144117647058823,1
471,9.78181818181818,0.141176470588235,1
472,9.78181818181818,0.141176470588235,1
473,9.8,0.138235294117647,1
474,9.8,0.138235294117647,1
475,9.81818181818182,0.117647058823529,1
476,9.81818181818182,0.117647058823529,1
477,9.83636363636364,0.105882352941176,1
478,9.83636363636364,0.105882352941176,1
1,0,1,2
2,0,1,2
3,0.0181818181818182,0.994117647058824,2
4,0.0909090909090909,0.994117647058824,2
5,0.109090909090909,0.991176470588235,2
6,0.145454545454545,0.991176470588235,2
7,0.163636363636364,0.988235294117647,2
8,0.163636363636364,0.988235294117647,2
9,0.181818181818182,0.985294117647059,2
10,0.181818181818182,0.985294117647059,2
11,0.2,0.979411764705882,2
12,0.2,0.979411764705882,2
13,0.218181818181818,0.976470588235294,2
